상권_코드,행정동_코드,자치구_코드,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,주중_매출_금액,주말_매출_금액,상권_변화_지표,총_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,읍면동명,계,경쟁업체수,지하철_총승객수,임대료
3120062,11230536,11230,CS100003,일식음식점,492946137.0,387151035.0,105795102.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,3.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS100004,양식음식점,1505340306.0,270083721.0,1235256585.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,2.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS100005,제과점,491151668.0,377711605.0,113440063.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,4.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS100006,패스트푸드점,14838009.0,12121828.0,2716181.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,3.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS100007,치킨전문점,463121437.0,385355618.0,77765819.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,5.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS100008,분식전문점,568136277.0,413706192.0,154430085.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,5.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS100009,호프-간이주점,1112954241.0,722620858.0,390333383.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,4.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS100010,커피-음료,891609537.0,690983095.0,200626442.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,10.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS200001,일반교습학원,8109000000.0,8053483007.0,55516993.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,3.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS200005,스포츠 강습,72665492.0,72665492.0,0.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,1.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS200006,일반의원,320210675.0,280797948.0,39412727.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,1.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS200007,치과의원,603716705.0,547125227.0,56591478.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,10.139166621628926,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS200008,한의원,60564962.0,48335690.0,12229272.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,1.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS200016,당구장,236248681.0,172167037.0,64081644.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,1.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS200017,골프연습장,40466267.0,31693830.0,8772437.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,10.139166621628926,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS200019,PC방,54098603.0,33163067.0,20935536.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,1.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS200024,스포츠클럽,23736002.0,23736002.0,0.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,10.139166621628926,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS200028,미용실,46985741.0,36408332.0,10577409.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,8.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS200031,세탁소,19918267.0,12837107.0,7081160.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,3.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS200033,부동산중개업,501734.0,501734.0,0.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,8.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS200034,여관,315088294.0,202505684.0,112582610.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,12.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS200037,노래방,181004518.0,120188209.0,60816309.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,1.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300001,슈퍼마켓,1503244041.0,1063690273.0,439553768.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,6.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300002,편의점,2084899252.0,1544093823.0,540805429.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,6.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300007,육류판매,378030113.0,224207756.0,153822357.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,2.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300009,청과상,4981323.0,3146098.0,1835225.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,2.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300010,반찬가게,138176538.0,98071357.0,40105181.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,1.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300011,일반의류,2980583182.0,2485137295.0,495445887.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,6.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300014,신발,9370417.0,4543844.0,4826573.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,1.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300015,가방,24555654.0,6424931.0,18130723.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,1.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300017,시계및귀금속,29093239.0,24895620.0,4197619.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,1.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300018,의약품,777691420.0,681655929.0,96035491.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,3.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300020,서적,1046216156.0,1039563150.0,6653006.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,10.139166621628926,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300021,문구,439761212.0,438745205.0,1016007.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,10.139166621628926,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300022,화장품,32653105.0,27534091.0,5119014.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,1.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300024,운동/경기용품,82163604.0,56375806.0,25787798.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,1.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300028,화초,25419498.0,18046931.0,7372567.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,10.139166621628926,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300032,가전제품,24606972.0,0.0,24606972.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,1.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300035,인테리어,34103101.0,34103101.0,0.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,1.0,43409.12321359598,41.833333333333336
3120062,11230536,11230,CS300043,전자상거래업,18000000.0,2805195.0,15194805.0,HL,7115.0,878.0,1542.0,1752.0,알수없음,22919.451302974467,10.139166621628926,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS100001,한식음식점,3974713241.0,2545819888.0,1428893353.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,44.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS100002,중식음식점,285394623.0,189283943.0,96110680.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,6.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS100004,양식음식점,11284616.0,5217041.0,6067575.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,1.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS100005,제과점,284234564.0,203910153.0,80324411.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,3.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS100006,패스트푸드점,119758464.0,82165332.0,37593132.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,1.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS100007,치킨전문점,399045595.0,251472662.0,147572933.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,4.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS100008,분식전문점,540431664.0,464326104.0,76105560.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,7.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS100009,호프-간이주점,779358729.0,463183104.0,316175625.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,13.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS100010,커피-음료,454879444.0,317405153.0,137474291.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,10.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS200005,스포츠 강습,58711602.0,58711602.0,0.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,4.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS200006,일반의원,7535222923.0,6428207325.0,1107015598.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,2.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS200007,치과의원,1566871693.0,1372835560.0,194036133.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,2.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS200008,한의원,226957750.0,187205489.0,39752261.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,3.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS200016,당구장,18051225.0,12553766.0,5497459.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,2.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS200024,스포츠클럽,56752656.0,56752656.0,0.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,2.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS200028,미용실,292721899.0,192426198.0,100295701.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,18.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS200030,피부관리실,13922343.0,9421135.0,4501208.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,10.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS200031,세탁소,16657065.0,11773318.0,4883747.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,2.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS200034,여관,153330512.0,96002629.0,57327883.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,11.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS200037,노래방,219066427.0,137291243.0,81775184.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,3.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS300001,슈퍼마켓,17442119822.0,10079678004.0,7362441818.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,4.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS300002,편의점,2200134952.0,1494347356.0,705787596.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,5.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS300009,청과상,368643877.0,281869087.0,86774790.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,10.139166621628926,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS300011,일반의류,4179106863.0,2644550062.0,1534556801.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,15.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS300014,신발,209633096.0,159167770.0,50465326.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,1.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS300016,안경,28805574.0,16692248.0,12113326.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,2.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS300017,시계및귀금속,54963654.0,49587989.0,5375665.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,1.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS300018,의약품,4305717753.0,3713479201.0,592238552.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,8.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS300019,의료기기,219441635.0,157538046.0,61903589.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,1.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS300021,문구,57566002.0,57566002.0,0.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,1.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS300022,화장품,42610329.0,34606466.0,8003863.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,2.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS300024,운동/경기용품,371126918.0,284653320.0,86473598.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,3.0,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS300028,화초,37170543.0,34041344.0,3129199.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,10.139166621628926,43409.12321359598,41.833333333333336
3120063,11230560,11230,CS300035,인테리어,116531269.0,109640724.0,6890545.0,HH,2421.0,386.0,615.0,513.0,전농제1동,32490.0,3.0,43409.12321359598,41.833333333333336
3120113,11470510,11470,CS100001,한식음식점,9601309338.0,6370327163.0,3230982175.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,61.0,43409.12321359598,40.4
3120113,11470510,11470,CS100002,중식음식점,727106522.0,489187056.0,237919466.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,8.0,43409.12321359598,40.4
3120113,11470510,11470,CS100003,일식음식점,304135435.0,212840250.0,91295185.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,22.0,43409.12321359598,40.4
3120113,11470510,11470,CS100004,양식음식점,66977636.0,43470381.0,23507255.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,23.0,43409.12321359598,40.4
3120113,11470510,11470,CS100005,제과점,319641238.0,200908778.0,118732460.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,11.0,43409.12321359598,40.4
3120113,11470510,11470,CS100006,패스트푸드점,281904699.0,201744427.0,80160272.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,18.0,43409.12321359598,40.4
3120113,11470510,11470,CS100007,치킨전문점,830148360.0,539727018.0,290421342.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,3.0,43409.12321359598,40.4
3120113,11470510,11470,CS100008,분식전문점,120514448.0,84463617.0,36050831.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,24.0,43409.12321359598,40.4
3120113,11470510,11470,CS100009,호프-간이주점,3241914604.0,2192668030.0,1049246574.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,6.0,43409.12321359598,40.4
3120113,11470510,11470,CS100010,커피-음료,590630842.0,376890082.0,213740760.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,43.0,43409.12321359598,40.4
3120113,11470510,11470,CS200001,일반교습학원,9915120294.0,7798995733.0,2116124561.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,68.0,43409.12321359598,40.4
3120113,11470510,11470,CS200002,외국어학원,783461583.0,650765671.0,132695912.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,4.0,43409.12321359598,40.4
3120113,11470510,11470,CS200003,예술학원,1576817713.0,1333612038.0,243205675.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,22.0,43409.12321359598,40.4
3120113,11470510,11470,CS200005,스포츠 강습,838258682.0,621770049.0,216488633.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,12.0,43409.12321359598,40.4
3120113,11470510,11470,CS200006,일반의원,5912860744.0,4856263947.0,1056596797.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,6.0,43409.12321359598,40.4
3120113,11470510,11470,CS200007,치과의원,2215349194.0,1955906276.0,259442918.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,11.0,43409.12321359598,40.4
3120113,11470510,11470,CS200008,한의원,853118937.0,507880550.0,345238387.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,7.0,43409.12321359598,40.4
3120113,11470510,11470,CS200016,당구장,43013893.0,27265451.0,15748442.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,2.0,43409.12321359598,40.4
3120113,11470510,11470,CS200024,스포츠클럽,528170102.0,436438838.0,91731264.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,8.0,43409.12321359598,40.4
3120113,11470510,11470,CS200028,미용실,1226207795.0,714577202.0,511630593.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,26.0,43409.12321359598,40.4
3120113,11470510,11470,CS200029,네일숍,22966364.0,9950277.0,13016087.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,5.0,43409.12321359598,40.4
3120113,11470510,11470,CS200030,피부관리실,150613968.0,124088036.0,26525932.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,14.0,43409.12321359598,40.4
3120113,11470510,11470,CS200031,세탁소,41518714.0,23596506.0,17922208.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,1.0,43409.12321359598,40.4
3120113,11470510,11470,CS200037,노래방,307107363.0,193988609.0,113118754.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,1.0,43409.12321359598,40.4
3120113,11470510,11470,CS300001,슈퍼마켓,23823483.0,17119524.0,6703959.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,4.0,43409.12321359598,40.4
3120113,11470510,11470,CS300002,편의점,1029075778.0,736730550.0,292345228.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,6.0,43409.12321359598,40.4
3120113,11470510,11470,CS300010,반찬가게,77987034.0,42541569.0,35445465.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,10.139166621628926,43409.12321359598,40.4
3120113,11470510,11470,CS300011,일반의류,169114162.0,101184944.0,67929218.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,194.0,43409.12321359598,40.4
3120113,11470510,11470,CS300016,안경,616145545.0,367170670.0,248974875.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,8.0,43409.12321359598,40.4
3120113,11470510,11470,CS300017,시계및귀금속,4524397.0,0.0,4524397.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,10.0,43409.12321359598,40.4
3120113,11470510,11470,CS300018,의약품,1612400526.0,1218807274.0,393593252.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,8.0,43409.12321359598,40.4
3120113,11470510,11470,CS300019,의료기기,143000000.0,143000000.0,0.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,1.0,43409.12321359598,40.4
3120113,11470510,11470,CS300020,서적,497607431.0,293377254.0,204230177.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,3.0,43409.12321359598,40.4
3120113,11470510,11470,CS300021,문구,25747137.0,20980548.0,4766589.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,3.0,43409.12321359598,40.4
3120113,11470510,11470,CS300022,화장품,583352288.0,490359184.0,92993104.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,11.0,43409.12321359598,40.4
3120113,11470510,11470,CS300025,자전거 및 기타운송장비,2375756962.0,1256640640.0,1119116322.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,10.139166621628926,43409.12321359598,40.4
3120113,11470510,11470,CS300028,화초,75603446.0,56359695.0,19243751.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,7.0,43409.12321359598,40.4
3120113,11470510,11470,CS300029,애완동물,117000000.0,53186503.0,63813497.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,1.0,43409.12321359598,40.4
3120113,11470510,11470,CS300031,가구,275761115.0,275761115.0,0.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,3.0,43409.12321359598,40.4
3120113,11470510,11470,CS300036,조명용품,484383761.0,385674043.0,98709718.0,LL,3981.0,700.0,1163.0,1019.0,목1동,29804.0,10.139166621628926,43409.12321359598,40.4
3120114,11470510,11470,CS100001,한식음식점,3879467586.0,2758500658.0,1120966928.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,50.0,43409.12321359598,40.4
3120114,11470510,11470,CS100002,중식음식점,533521194.0,377031567.0,156489627.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,9.0,43409.12321359598,40.4
3120114,11470510,11470,CS100003,일식음식점,461314814.0,328615568.0,132699246.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,12.0,43409.12321359598,40.4
3120114,11470510,11470,CS100004,양식음식점,234564268.0,147398319.0,87165949.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,4.0,43409.12321359598,40.4
3120114,11470510,11470,CS100005,제과점,755076013.0,500323796.0,254752217.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,25.0,43409.12321359598,40.4
3120114,11470510,11470,CS100006,패스트푸드점,454004816.0,309629940.0,144374876.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,14.0,43409.12321359598,40.4
3120114,11470510,11470,CS100007,치킨전문점,124334951.0,85534216.0,38800735.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,15.0,43409.12321359598,40.4
3120114,11470510,11470,CS100008,분식전문점,698626992.0,466848546.0,231778446.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,34.0,43409.12321359598,40.4
3120114,11470510,11470,CS100009,호프-간이주점,265523245.0,231793405.0,33729840.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,5.0,43409.12321359598,40.4
3120114,11470510,11470,CS100010,커피-음료,1569353141.0,1126344827.0,443008314.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,43.0,43409.12321359598,40.4
3120114,11470510,11470,CS200001,일반교습학원,38444507270.0,27441827424.0,11002679846.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,443.0,43409.12321359598,40.4
3120114,11470510,11470,CS200002,외국어학원,1603579971.0,1459548634.0,144031337.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,6.0,43409.12321359598,40.4
3120114,11470510,11470,CS200003,예술학원,1037392119.0,764216799.0,273175320.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,29.0,43409.12321359598,40.4
3120114,11470510,11470,CS200005,스포츠 강습,142269655.0,136744151.0,5525504.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,30.0,43409.12321359598,40.4
3120114,11470510,11470,CS200006,일반의원,1960440857.0,1600144568.0,360296289.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,11.0,43409.12321359598,40.4
3120114,11470510,11470,CS200007,치과의원,1352746642.0,1135437297.0,217309345.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,13.0,43409.12321359598,40.4
3120114,11470510,11470,CS200008,한의원,126889434.0,104569823.0,22319611.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,9.0,43409.12321359598,40.4
3120114,11470510,11470,CS200016,당구장,96191674.0,61877744.0,34313930.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,10.139166621628926,43409.12321359598,40.4
3120114,11470510,11470,CS200017,골프연습장,99328307.0,70626661.0,28701646.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,5.0,43409.12321359598,40.4
3120114,11470510,11470,CS200019,PC방,984633115.0,616645754.0,367987361.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,3.0,43409.12321359598,40.4
3120114,11470510,11470,CS200024,스포츠클럽,508210479.0,371588277.0,136622202.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,13.0,43409.12321359598,40.4
3120114,11470510,11470,CS200028,미용실,364033370.0,247522973.0,116510397.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,36.0,43409.12321359598,40.4
3120114,11470510,11470,CS200029,네일숍,12989548.0,11496496.0,1493052.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,9.0,43409.12321359598,40.4
3120114,11470510,11470,CS200030,피부관리실,530149687.0,435963323.0,94186364.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,9.0,43409.12321359598,40.4
3120114,11470510,11470,CS200031,세탁소,85564823.0,59767941.0,25796882.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,11.0,43409.12321359598,40.4
3120114,11470510,11470,CS200037,노래방,15000000.0,9003391.0,5996609.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,3.0,43409.12321359598,40.4
3120114,11470510,11470,CS300001,슈퍼마켓,4765622742.0,4071422018.0,694200724.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,13.0,43409.12321359598,40.4
3120114,11470510,11470,CS300002,편의점,2699937724.0,1936515310.0,763422414.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,13.0,43409.12321359598,40.4
3120114,11470510,11470,CS300003,컴퓨터및주변장치판매,12412550.0,10952250.0,1460300.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,2.0,43409.12321359598,40.4
3120114,11470510,11470,CS300004,핸드폰,34347367.0,34347367.0,0.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,3.0,43409.12321359598,40.4
3120114,11470510,11470,CS300007,육류판매,511827782.0,389700205.0,122127577.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,5.0,43409.12321359598,40.4
3120114,11470510,11470,CS300009,청과상,526333079.0,388719808.0,137613271.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,4.0,43409.12321359598,40.4
3120114,11470510,11470,CS300010,반찬가게,15000000.0,11281327.0,3718673.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,2.0,43409.12321359598,40.4
3120114,11470510,11470,CS300011,일반의류,408052772.0,355566209.0,52486563.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,29.0,43409.12321359598,40.4
3120114,11470510,11470,CS300015,가방,43494304.0,43494304.0,0.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,1.0,43409.12321359598,40.4
3120114,11470510,11470,CS300016,안경,300994661.0,210498794.0,90495867.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,7.0,43409.12321359598,40.4
3120114,11470510,11470,CS300017,시계및귀금속,25000000.0,25000000.0,0.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,4.0,43409.12321359598,40.4
3120114,11470510,11470,CS300018,의약품,1448361163.0,1139615595.0,308745568.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,7.0,43409.12321359598,40.4
3120114,11470510,11470,CS300019,의료기기,65712230.0,64724076.0,988154.0,LL,25678.0,4275.0,6774.0,6296.0,목1동,29804.0,2.0,43409.12321359598,40.4
